,LCI,top3_2
8139,1,"Never Married, Not Cohabitating"
8140,1,Married
8141,4,"Never Married, Cohabiting"
8142,1,"Never Married, Not Cohabitating"
8144,1,Married
8145,4,"Never Married, Not Cohabitating"
8146,4,"Never Married, Cohabiting"
8147,6,"Never Married, Not Cohabitating"
8148,2,Legally Separated
8150,0,"Never Married, Not Cohabitating"
8151,5,Married
8152,1,Married
8154,12,"Never Married, Not Cohabitating"
8155,10,"Never Married, Not Cohabitating"
8156,0,"Never Married, Not Cohabitating"
8157,3,"Never Married, Cohabiting"
8158,1,Married
8159,3,Divorced
8160,5,Married
8161,3,Divorced
8162,0,"Never Married, Not Cohabitating"
8164,2,"Never Married, Not Cohabitating"
8165,2,"Never Married, Not Cohabitating"
8166,0,"Never Married, Not Cohabitating"
8167,1,Married
8168,1,"Never Married, Cohabiting"
8169,4,Married
8170,1,Married
8171,3,Married
8172,3,Married
8173,1,Married
8174,1,"Never Married, Cohabiting"
8175,4,Married
8177,2,"Never Married, Not Cohabitating"
8178,3,Married
8180,1,Married
8181,3,"Never Married, Cohabiting"
8182,1,"Never Married, Cohabiting"
8183,1,"Never Married, Cohabiting"
8185,0,"Never Married, Not Cohabitating"
8186,1,Married
8187,3,Married
8188,3,"Never Married, Cohabiting"
8189,5,"Never Married, Not Cohabitating"
8190,2,"Never Married, Not Cohabitating"
8191,4,"Never Married, Not Cohabitating"
8192,2,"Never Married, Not Cohabitating"
8195,2,"Never Married, Not Cohabitating"
8197,1,Married
8198,1,"Never Married, Cohabiting"
8200,1,Married
8202,1,Married
8203,2,"Never Married, Not Cohabitating"
8204,1,Married
8205,0,"Never Married, Not Cohabitating"
8207,1,Married
8208,3,Married
8209,1,Married
8210,1,"Never Married, Cohabiting"
8212,3,Divorced
8213,0,"Never Married, Not Cohabitating"
8214,3,Divorced
8215,1,Married
8216,0,"Never Married, Not Cohabitating"
8217,5,Married
8218,5,"Never Married, Cohabiting"
8219,5,"Never Married, Cohabiting"
8220,3,Married
8221,7,"Never Married, Cohabiting"
8222,3,"Never Married, Not Cohabitating"
8223,8,"Never Married, Not Cohabitating"
8224,4,"Never Married, Not Cohabitating"
8225,0,"Never Married, Not Cohabitating"
8226,4,Married
8228,2,Legally Separated
8229,0,"Never Married, Not Cohabitating"
8230,0,"Never Married, Not Cohabitating"
8231,0,"Never Married, Not Cohabitating"
8232,0,"Never Married, Not Cohabitating"
8233,5,Married
8234,3,Married
8235,3,"Never Married, Cohabiting"
8236,0,"Never Married, Not Cohabitating"
8237,7,Married
8238,3,Married
8240,0,"Never Married, Not Cohabitating"
8241,1,Married
8242,0,"Never Married, Not Cohabitating"
8243,0,"Never Married, Not Cohabitating"
8244,0,"Never Married, Not Cohabitating"
8245,2,"Never Married, Not Cohabitating"
8246,2,"Never Married, Not Cohabitating"
8248,8,"Never Married, Not Cohabitating"
8249,6,"Never Married, Not Cohabitating"
8252,2,"Never Married, Not Cohabitating"
8253,5,Married
8254,5,Married
8255,10,"Never Married, Not Cohabitating"
8256,1,Married
8257,0,"Never Married, Not Cohabitating"
8258,2,Legally Separated
8259,3,"Never Married, Cohabiting"
8260,1,Married
8263,1,"Never Married, Cohabiting"
8264,6,"Never Married, Not Cohabitating"
8265,0,"Never Married, Not Cohabitating"
8266,3,Married
8267,0,"Never Married, Not Cohabitating"
8268,1,"Never Married, Cohabiting"
8270,3,Divorced
8271,0,"Never Married, Not Cohabitating"
8272,1,"Never Married, Cohabiting"
8273,4,"Never Married, Cohabiting"
8274,1,Married
8275,7,Married
8276,2,"Never Married, Not Cohabitating"
8279,3,Married
8280,0,"Never Married, Not Cohabitating"
8281,3,Divorced
8282,7,"Never Married, Cohabiting"
8283,5,Married
8284,1,Married
8285,2,"Never Married, Not Cohabitating"
8286,0,"Never Married, Not Cohabitating"
8287,0,"Never Married, Not Cohabitating"
8288,1,"Never Married, Not Cohabitating"
8289,8,"Never Married, Not Cohabitating"
8290,2,"Never Married, Not Cohabitating"
8291,3,Divorced
8292,0,"Never Married, Not Cohabitating"
8293,6,"Never Married, Not Cohabitating"
8295,1,Married
8296,4,"Never Married, Not Cohabitating"
8298,2,"Never Married, Not Cohabitating"
8299,2,"Never Married, Not Cohabitating"
8300,1,"Never Married, Cohabiting"
8301,7,"Never Married, Cohabiting"
8303,1,Married
8304,0,"Never Married, Not Cohabitating"
8305,1,Married
8306,0,"Never Married, Not Cohabitating"
8307,4,"Never Married, Cohabiting"
8308,0,"Never Married, Not Cohabitating"
8309,7,Married
8310,3,Married
8311,5,Divorced
8312,2,Married
8313,0,"Never Married, Not Cohabitating"
8314,1,Married
8316,1,Married
8317,6,Married
8319,3,Divorced
8320,1,Married
8321,0,"Never Married, Not Cohabitating"
8322,6,"Never Married, Not Cohabitating"
8324,3,"Never Married, Cohabiting"
8325,1,"Never Married, Cohabiting"
8326,4,"Never Married, Not Cohabitating"
8327,0,"Never Married, Not Cohabitating"
8328,6,Married
8329,2,"Never Married, Not Cohabitating"
8331,9,Divorced
8332,5,Divorced
8333,0,"Never Married, Not Cohabitating"
8336,3,"Never Married, Cohabiting"
8337,9,"Never Married, Cohabiting"
8338,1,"Never Married, Cohabiting"
8340,3,Divorced
8341,8,Married
8345,1,"Never Married, Cohabiting"
8347,4,Married
8348,5,"Never Married, Not Cohabitating"
8349,4,"Never Married, Not Cohabitating"
8350,0,"Never Married, Not Cohabitating"
8351,0,"Never Married, Not Cohabitating"
8352,5,"Never Married, Cohabiting"
8353,6,"Never Married, Not Cohabitating"
8354,3,Divorced
8357,0,"Never Married, Not Cohabitating"
8358,0,"Never Married, Not Cohabitating"
8359,1,Married
8360,0,"Never Married, Not Cohabitating"
8361,1,Married
8364,1,Married
8366,0,"Never Married, Not Cohabitating"
8367,1,Married
8368,5,Divorced
8369,8,"Never Married, Not Cohabitating"
8370,3,Divorced
8371,2,"Never Married, Not Cohabitating"
8372,8,"Never Married, Not Cohabitating"
8373,3,"Never Married, Cohabiting"
8375,0,"Never Married, Not Cohabitating"
8376,1,Married
8378,0,"Never Married, Not Cohabitating"
8381,6,"Never Married, Not Cohabitating"
8383,2,"Never Married, Not Cohabitating"
8384,1,Married
8386,3,Married
8387,3,Married
8388,5,Married
8389,6,Married
8390,0,"Never Married, Not Cohabitating"
8391,2,"Never Married, Not Cohabitating"
8392,3,Divorced
8393,0,"Never Married, Not Cohabitating"
8395,3,"Never Married, Cohabiting"
8396,3,"Never Married, Cohabiting"
8397,2,"Never Married, Not Cohabitating"
8399,8,Married
8401,0,"Never Married, Not Cohabitating"
8402,3,"Never Married, Not Cohabitating"
8403,1,"Never Married, Cohabiting"
8404,8,Married
8405,0,"Never Married, Not Cohabitating"
8407,0,"Never Married, Not Cohabitating"
8408,4,Married
8409,0,"Never Married, Not Cohabitating"
8410,0,"Never Married, Not Cohabitating"
8412,0,"Never Married, Not Cohabitating"
8413,0,"Never Married, Not Cohabitating"
8414,4,"Never Married, Cohabiting"
8415,0,"Never Married, Not Cohabitating"
8416,1,Married
8417,2,"Never Married, Not Cohabitating"
8419,1,Married
8420,1,"Never Married, Not Cohabitating"
8421,1,Married
8423,6,Married
8425,0,"Never Married, Not Cohabitating"
8426,3,Married
8427,1,"Never Married, Cohabiting"
8428,4,"Never Married, Not Cohabitating"
8429,0,"Never Married, Not Cohabitating"
8430,5,"Never Married, Cohabiting"
8431,2,"Never Married, Not Cohabitating"
8432,3,Divorced
8433,2,"Never Married, Not Cohabitating"
8434,2,"Never Married, Cohabiting"
8435,8,Divorced
8436,1,"Never Married, Cohabiting"
8437,0,"Never Married, Not Cohabitating"
8438,0,"Never Married, Not Cohabitating"
8439,2,"Never Married, Not Cohabitating"
8440,0,"Never Married, Not Cohabitating"
8441,4,"Never Married, Not Cohabitating"
8442,2,"Never Married, Not Cohabitating"
8443,3,Married
8444,3,"Never Married, Cohabiting"
8445,5,"Never Married, Not Cohabitating"
8446,4,"Never Married, Not Cohabitating"
8447,0,"Never Married, Not Cohabitating"
8450,1,Married
8451,5,"Never Married, Cohabiting"
8452,3,Married
8453,1,"Never Married, Cohabiting"
8454,2,Married
8455,5,Married
8457,2,"Never Married, Not Cohabitating"
8459,2,"Never Married, Not Cohabitating"
8460,5,Divorced
8461,3,"Never Married, Cohabiting"
8462,0,"Never Married, Not Cohabitating"
8463,1,Married
8464,0,"Never Married, Not Cohabitating"
8465,0,"Never Married, Not Cohabitating"
8467,1,Married
8468,0,"Never Married, Not Cohabitating"
8469,10,Married
8470,1,Married
8471,8,Married
8473,1,"Never Married, Cohabiting"
8474,0,"Never Married, Not Cohabitating"
8475,2,"Never Married, Not Cohabitating"
8476,5,"Never Married, Not Cohabitating"
8477,0,"Never Married, Not Cohabitating"
8478,1,Married
8479,1,Married
8480,1,Married
8481,2,Legally Separated
8482,1,"Never Married, Not Cohabitating"
8483,0,"Never Married, Not Cohabitating"
8484,0,"Never Married, Not Cohabitating"
8487,1,"Never Married, Cohabiting"
8488,3,"Never Married, Cohabiting"
8489,3,Divorced
8490,1,Married
8491,3,Widowed
8492,3,"Never Married, Cohabiting"
8493,3,Divorced
8494,7,Divorced
8495,3,"Never Married, Cohabiting"
8496,4,"Never Married, Not Cohabitating"
8497,1,Married
8499,12,"Never Married, Cohabiting"
8500,1,Married
8501,17,"Never Married, Cohabiting"
8502,3,"Never Married, Not Cohabitating"
8503,3,Divorced
8504,1,Married
8505,2,"Never Married, Cohabiting"
8506,1,Married
8508,3,"Never Married, Cohabiting"
8509,1,Married
8510,0,"Never Married, Not Cohabitating"
8511,0,"Never Married, Not Cohabitating"
8512,1,Married
8513,1,Married
8514,1,Married
8517,1,"Never Married, Cohabiting"
8518,3,"Never Married, Cohabiting"
8519,0,"Never Married, Not Cohabitating"
8520,0,"Never Married, Not Cohabitating"
8521,1,Married
8522,1,Married
8523,1,Married
8524,1,Married
8525,7,Married
8526,0,"Never Married, Not Cohabitating"
8531,6,Divorced
8532,6,"Never Married, Not Cohabitating"
8533,3,Divorced
8534,1,Married
8535,4,"Never Married, Not Cohabitating"
8536,1,"Never Married, Cohabiting"
8537,0,"Never Married, Not Cohabitating"
8538,1,Married
8539,6,"Never Married, Not Cohabitating"
8540,4,"Never Married, Not Cohabitating"
8541,1,"Never Married, Cohabiting"
8542,0,"Never Married, Not Cohabitating"
8544,1,Married
8545,2,"Never Married, Not Cohabitating"
8546,1,"Never Married, Cohabiting"
8547,4,"Never Married, Not Cohabitating"
8548,5,Divorced
8549,1,"Never Married, Not Cohabitating"
8550,1,Married
8551,2,"Never Married, Cohabiting"
8552,1,Married
8553,1,Married
8555,6,"Never Married, Not Cohabitating"
8556,5,Divorced
8557,3,Married
8558,7,Married
8559,0,"Never Married, Not Cohabitating"
8560,2,"Never Married, Not Cohabitating"
8562,1,Married
8563,1,"Never Married, Cohabiting"
8564,5,Married
8565,5,Divorced
8566,0,"Never Married, Not Cohabitating"
8568,3,Married
8569,0,"Never Married, Not Cohabitating"
8570,1,Married
8571,1,"Never Married, Cohabiting"
8572,1,Married
8574,1,Married
8575,1,"Never Married, Not Cohabitating"
8576,0,"Never Married, Not Cohabitating"
8577,1,Married
8578,1,Married
8579,1,Married
8580,3,Married
8581,1,Married
8583,3,Married
8584,0,"Never Married, Not Cohabitating"
8585,5,"Never Married, Not Cohabitating"
8587,2,"Never Married, Not Cohabitating"
8589,4,Married
8590,5,Married
8591,3,Divorced
8592,2,"Never Married, Not Cohabitating"
8593,5,"Never Married, Cohabiting"
8594,4,Married
8596,10,Married
8597,3,"Never Married, Cohabiting"
8598,3,Divorced
8599,0,"Never Married, Not Cohabitating"
8600,0,"Never Married, Not Cohabitating"
8601,2,"Never Married, Not Cohabitating"
8602,3,Divorced
8603,1,"Never Married, Cohabiting"
8604,1,Married
8605,3,"Never Married, Not Cohabitating"
8606,4,Married
8607,0,"Never Married, Not Cohabitating"
8609,3,Married
8610,3,"Never Married, Cohabiting"
8611,2,"Never Married, Not Cohabitating"
8613,1,"Never Married, Cohabiting"
8614,1,Married
8615,1,Married
8616,1,"Never Married, Cohabiting"
8617,1,Married
8618,8,"Never Married, Not Cohabitating"
8619,0,"Never Married, Not Cohabitating"
8620,0,"Never Married, Not Cohabitating"
8621,1,Married
8623,1,"Never Married, Cohabiting"
8624,1,"Never Married, Not Cohabitating"
8625,2,"Never Married, Not Cohabitating"
8626,3,Married
8628,0,"Never Married, Not Cohabitating"
8629,0,"Never Married, Not Cohabitating"
8631,1,"Never Married, Not Cohabitating"
8634,0,"Never Married, Not Cohabitating"
8635,2,"Never Married, Not Cohabitating"
8637,6,"Never Married, Not Cohabitating"
8638,1,"Never Married, Cohabiting"
8639,0,"Never Married, Not Cohabitating"
8640,2,"Never Married, Not Cohabitating"
8641,1,Married
8642,1,Married
8643,1,"Never Married, Not Cohabitating"
8644,0,"Never Married, Not Cohabitating"
8645,3,Married
8646,2,"Never Married, Not Cohabitating"
8647,2,"Never Married, Not Cohabitating"
8648,0,"Never Married, Not Cohabitating"
8649,5,Married
8650,0,"Never Married, Not Cohabitating"
8651,0,"Never Married, Not Cohabitating"
8652,0,"Never Married, Not Cohabitating"
8653,2,Legally Separated
8655,1,Married
8657,2,"Never Married, Not Cohabitating"
8658,8,"Never Married, Not Cohabitating"
8659,1,"Never Married, Cohabiting"
8660,2,"Never Married, Not Cohabitating"
8661,1,"Never Married, Cohabiting"
8662,0,"Never Married, Not Cohabitating"
8663,1,Married
8664,1,Married
8665,2,Legally Separated
8666,0,"Never Married, Not Cohabitating"
8667,4,"Never Married, Not Cohabitating"
8668,1,Married
8669,2,"Never Married, Not Cohabitating"
8670,2,"Never Married, Cohabiting"
8672,5,Married
8673,1,"Never Married, Cohabiting"
8674,0,"Never Married, Not Cohabitating"
8677,8,"Never Married, Not Cohabitating"
8678,6,"Never Married, Not Cohabitating"
8679,8,"Never Married, Not Cohabitating"
8680,1,Married
8681,0,"Never Married, Not Cohabitating"
8682,2,"Never Married, Cohabiting"
8683,4,"Never Married, Not Cohabitating"
8684,2,"Never Married, Not Cohabitating"
8685,4,"Never Married, Not Cohabitating"
8686,8,"Never Married, Not Cohabitating"
8688,5,"Never Married, Cohabiting"
8689,1,Married
8690,1,"Never Married, Cohabiting"
8691,2,"Never Married, Not Cohabitating"
8692,1,Married
8693,9,"Never Married, Cohabiting"
8694,2,"Never Married, Not Cohabitating"
8695,3,Married
8696,2,"Never Married, Cohabiting"
8697,0,"Never Married, Not Cohabitating"
8698,6,Legally Separated
8699,7,Married
8700,0,"Never Married, Not Cohabitating"
8701,0,"Never Married, Not Cohabitating"
8702,6,"Never Married, Not Cohabitating"
8703,5,Married
8704,2,"Never Married, Not Cohabitating"
8706,7,"Never Married, Cohabiting"
8707,1,Married
8708,2,"Never Married, Not Cohabitating"
8709,5,"Never Married, Cohabiting"
8710,2,"Never Married, Not Cohabitating"
8711,2,"Never Married, Not Cohabitating"
8712,3,Married
8713,0,"Never Married, Not Cohabitating"
8714,0,"Never Married, Not Cohabitating"
8715,0,"Never Married, Not Cohabitating"
8716,4,"Never Married, Not Cohabitating"
8717,5,Divorced
8718,0,"Never Married, Not Cohabitating"
8719,4,Married
8720,3,Divorced
8721,4,"Never Married, Not Cohabitating"
8722,2,"Never Married, Not Cohabitating"
8723,1,Married
8724,4,Married
8725,1,Married
8726,7,Married
8728,4,Married
8729,0,"Never Married, Not Cohabitating"
8730,1,Married
8731,3,Divorced
8732,1,Married
8733,1,Married
8734,0,"Never Married, Not Cohabitating"
8735,3,Married
8736,1,Married
8737,7,Married
8738,4,Married
8739,0,"Never Married, Not Cohabitating"
8740,0,"Never Married, Not Cohabitating"
8741,4,"Never Married, Not Cohabitating"
8746,7,Married
8747,0,"Never Married, Not Cohabitating"
8748,0,"Never Married, Not Cohabitating"
8750,4,"Never Married, Not Cohabitating"
8752,1,Married
8753,1,Married
8754,1,Married
8756,1,Married
8757,1,Married
8758,1,Married
8759,8,Married
8760,4,Married
8761,0,"Never Married, Not Cohabitating"
8764,0,"Never Married, Not Cohabitating"
8765,2,"Never Married, Cohabiting"
8766,3,Divorced
8768,1,Married
8769,5,"Never Married, Not Cohabitating"
8771,0,"Never Married, Not Cohabitating"
8774,3,Married
8775,1,Married
8780,1,"Never Married, Cohabiting"
8781,0,"Never Married, Not Cohabitating"
8783,1,Married
8784,0,"Never Married, Not Cohabitating"
8785,0,"Never Married, Not Cohabitating"
8786,0,"Never Married, Not Cohabitating"
8788,5,Divorced
8789,0,"Never Married, Not Cohabitating"
8790,11,"Never Married, Cohabiting"
8791,5,Divorced
8792,3,Divorced
8793,3,Divorced
8794,2,Legally Separated
8796,1,Married
8798,2,"Never Married, Not Cohabitating"
8799,1,Married
8800,3,Married
8801,7,"Never Married, Cohabiting"
8802,1,Married
8803,5,Married
8804,5,Married
8805,0,"Never Married, Not Cohabitating"
8808,6,"Never Married, Not Cohabitating"
8809,0,"Never Married, Not Cohabitating"
8810,5,"Never Married, Not Cohabitating"
8811,0,"Never Married, Not Cohabitating"
8812,7,"Never Married, Cohabiting"
8813,5,Married
8815,7,Married
8816,3,Divorced
8817,3,Divorced
8818,1,Married
8819,5,Married
8820,3,"Never Married, Cohabiting"
8822,5,Married
8823,1,"Never Married, Cohabiting"
8826,3,Divorced
8827,0,"Never Married, Not Cohabitating"
8828,2,"Never Married, Not Cohabitating"
8829,0,"Never Married, Not Cohabitating"
8830,5,Divorced
8831,3,Married
8834,3,Married
8835,3,Divorced
8836,4,"Never Married, Not Cohabitating"
8837,1,"Never Married, Cohabiting"
8838,1,Married
8839,0,"Never Married, Not Cohabitating"
8840,0,"Never Married, Not Cohabitating"
8841,1,Married
8842,1,Married
8844,0,"Never Married, Not Cohabitating"
8847,3,Married
8848,3,Married
8849,0,"Never Married, Not Cohabitating"
8850,1,Married
8851,1,Married
8852,3,"Never Married, Cohabiting"
8854,4,"Never Married, Not Cohabitating"
8855,2,"Never Married, Not Cohabitating"
8856,3,Married
8858,1,"Never Married, Cohabiting"
8861,1,Married
8862,3,Divorced
8863,3,Married
8865,1,Married
8866,3,Married
8867,2,"Never Married, Not Cohabitating"
8868,1,Married
8869,3,Divorced
8870,1,Married
8871,1,Married
8872,3,"Never Married, Cohabiting"
8873,3,"Never Married, Cohabiting"
8875,1,Married
8876,3,Divorced
8877,1,Married
8878,1,Married
8879,0,"Never Married, Not Cohabitating"
8880,0,"Never Married, Not Cohabitating"
8881,1,Married
8882,0,"Never Married, Not Cohabitating"
8883,1,Married
8884,2,"Never Married, Not Cohabitating"
8885,1,"Never Married, Cohabiting"
8886,7,"Never Married, Not Cohabitating"
8887,1,Married
8888,6,Divorced
8889,6,"Never Married, Not Cohabitating"
8890,0,"Never Married, Not Cohabitating"
8891,0,"Never Married, Not Cohabitating"
8893,1,Married
8894,12,Married
8895,5,"Never Married, Not Cohabitating"
8896,2,"Never Married, Cohabiting"
8897,0,"Never Married, Not Cohabitating"
8898,6,"Never Married, Not Cohabitating"
8899,1,"Never Married, Cohabiting"
8900,0,"Never Married, Not Cohabitating"
8901,0,"Never Married, Not Cohabitating"
8902,3,Divorced
8903,3,Married
8904,2,"Never Married, Not Cohabitating"
8905,1,"Never Married, Cohabiting"
8906,3,Married
8907,1,Married
8908,3,Married
8909,3,"Never Married, Cohabiting"
